maine   669257 votes,    0.428 % trump,    0.541 % biden, 2020-11-04T19:04:45ZOkay: 
maine   670087 votes,    0.428 % trump,    0.541 % biden, 2020-11-04T19:04:54ZOkay: 
maine   678062 votes,    0.428 % trump,    0.541 % biden, 2020-11-04T19:05:42ZOkay: 
maine   684474 votes,    0.427 % trump,    0.542 % biden, 2020-11-04T19:07:58ZOkay: 
maine   685745 votes,    0.427 % trump,    0.542 % biden, 2020-11-04T19:14:34ZOkay: 
maine   686989 votes,    0.427 % trump,    0.542 % biden, 2020-11-04T19:17:38ZOkay: 
maine   691218 votes,    0.428 % trump,    0.541 % biden, 2020-11-04T19:23:56ZOkay: 
maine   693713 votes,    0.429 % trump,     0.54 % biden, 2020-11-04T19:27:59ZOkay: 
maine   697069 votes,    0.428 % trump,    0.541 % biden, 2020-11-04T19:30:16ZOkay: 
maine   698677 votes,    0.428 % trump,    0.541 % biden, 2020-11-04T19:31:14ZOkay: 
maine   700720 votes,    0.429 % trump,     0.54 % biden, 2020-11-04T19:32:21ZOkay: 
maine   700751 votes,    0.429 % trump,     0.54 % biden, 2020-11-04T19:37:54ZOkay: 
maine   701962 votes,    0.429 % trump,     0.54 % biden, 2020-11-04T19:39:30ZOkay: 
maine   704857 votes,    0.429 % trump,     0.54 % biden, 2020-11-04T19:44:17ZOkay: 
maine   705165 votes,    0.429 % trump,     0.54 % biden, 2020-11-04T19:44:47ZOkay: 
maine   707743 votes,     0.43 % trump,    0.539 % biden, 2020-11-04T19:45:24ZOkay: 
maine   708460 votes,     0.43 % trump,    0.539 % biden, 2020-11-04T19:49:25ZOkay: 
maine   710726 votes,     0.43 % trump,    0.539 % biden, 2020-11-04T19:55:54ZOkay: 
maine   715163 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T19:58:11ZOkay: 
maine   715962 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:02:41ZOkay: 
maine   717121 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:03:21ZOkay: 
maine   717701 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:06:10ZOkay: 
maine   719638 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:06:52ZOkay: 
maine   721062 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:07:55ZOkay: 
maine   723434 votes,     0.43 % trump,    0.539 % biden, 2020-11-04T20:18:21ZOkay: 
maine   724790 votes,    0.431 % trump,    0.539 % biden, 2020-11-04T20:21:37ZOkay: 
maine   726785 votes,    0.431 % trump,    0.539 % biden, 2020-11-04T20:23:26ZOkay: 
maine   727843 votes,     0.43 % trump,    0.539 % biden, 2020-11-04T20:27:00Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
maine   730178 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:27:24ZOkay: 
maine   732155 votes,    0.431 % trump,    0.539 % biden, 2020-11-04T20:32:25ZOkay: 
maine   734537 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:40:17ZOkay: 
maine   735575 votes,    0.431 % trump,    0.538 % biden, 2020-11-04T20:43:38ZOkay: 
maine   737651 votes,    0.432 % trump,    0.538 % biden, 2020-11-04T20:47:03ZOkay: 
maine   738068 votes,    0.432 % trump,    0.538 % biden, 2020-11-04T20:47:20ZOkay: 
maine   739879 votes,    0.432 % trump,    0.538 % biden, 2020-11-04T20:47:28ZOkay: 
maine   741661 votes,    0.432 % trump,    0.537 % biden, 2020-11-04T20:55:28ZOkay: 
maine   744191 votes,    0.432 % trump,    0.538 % biden, 2020-11-04T21:56:32ZOkay: 
maine   744362 votes,    0.432 % trump,    0.538 % biden, 2020-11-04T22:01:54ZOkay: 
maine   746588 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T14:17:10ZOkay: 
maine   748741 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T14:50:14ZOkay: 
maine   752478 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T20:26:25ZOkay: 
maine   753393 votes,    0.433 % trump,    0.537 % biden, 2020-11-05T20:45:33ZOkay: 
maine   754390 votes,    0.433 % trump,    0.537 % biden, 2020-11-05T20:45:49ZOkay: 
maine   759030 votes,    0.432 % trump,    0.538 % biden, 2020-11-05T21:09:10ZOkay: 
maine   759969 votes,    0.432 % trump,    0.538 % biden, 2020-11-05T21:10:25ZOkay: 
maine   760887 votes,    0.432 % trump,    0.538 % biden, 2020-11-05T21:21:46ZOkay: 
maine   762268 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T21:27:11ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
maine   763936 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T21:34:35ZOkay: 
maine   764965 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T21:51:20ZOkay: 
maine   766288 votes,    0.432 % trump,    0.538 % biden, 2020-11-05T21:56:03ZOkay: 
maine   767180 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T23:44:09ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
maine   768124 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T23:44:43ZOkay: 
maine   769033 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T23:45:06ZOkay: 
maine   769876 votes,    0.432 % trump,    0.537 % biden, 2020-11-05T23:48:14ZOkay: 
maine   770155 votes,    0.432 % trump,    0.537 % biden, 2020-11-06T01:44:47ZOkay: 
maine   770346 votes,    0.432 % trump,    0.537 % biden, 2020-11-06T02:26:50ZOkay: 
maine   770576 votes,    0.432 % trump,    0.537 % biden, 2020-11-06T08:36:19ZOkay: 
maine   771307 votes,    0.432 % trump,    0.537 % biden, 2020-11-06T13:44:43ZOkay: 
maine   771930 votes,    0.433 % trump,    0.537 % biden, 2020-11-06T14:38:14ZOkay: 
maine   772136 votes,    0.433 % trump,    0.537 % biden, 2020-11-06T14:42:28ZOkay: 
maine   772963 votes,    0.433 % trump,    0.537 % biden, 2020-11-06T14:46:17ZOkay: 
maine   773951 votes,    0.433 % trump,    0.537 % biden, 2020-11-06T15:01:14ZOkay: 
maine   776247 votes,    0.433 % trump,    0.536 % biden, 2020-11-06T15:49:13ZOkay: 
maine   776377 votes,    0.433 % trump,    0.536 % biden, 2020-11-06T16:32:27ZOkay: 
maine   776928 votes,    0.433 % trump,    0.536 % biden, 2020-11-06T18:35:13ZOkay: 
maine   777460 votes,    0.433 % trump,    0.536 % biden, 2020-11-06T18:47:33ZOkay: 
maine   778348 votes,    0.433 % trump,    0.536 % biden, 2020-11-06T18:48:06ZOkay: 
maine   778959 votes,    0.434 % trump,    0.536 % biden, 2020-11-06T18:48:22ZOkay: 
maine   779059 votes,    0.434 % trump,    0.536 % biden, 2020-11-06T19:19:43ZOkay: 
maine   779703 votes,    0.434 % trump,    0.536 % biden, 2020-11-06T19:23:13ZOkay: 
maine   780194 votes,    0.434 % trump,    0.536 % biden, 2020-11-06T20:21:21ZOkay: 
maine   780925 votes,    0.434 % trump,    0.535 % biden, 2020-11-06T22:48:08ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
maine   781191 votes,    0.434 % trump,    0.535 % biden, 2020-11-06T23:25:57ZOkay: 
maine   781596 votes,    0.434 % trump,    0.535 % biden, 2020-11-06T23:47:58ZOkay: 
maine   782134 votes,    0.434 % trump,    0.535 % biden, 2020-11-07T00:33:35ZOkay: 
maine   782899 votes,    0.434 % trump,    0.535 % biden, 2020-11-07T01:01:33ZOkay: 
maine   783760 votes,    0.434 % trump,    0.535 % biden, 2020-11-07T02:07:04ZOkay: 
maine   783761 votes,    0.434 % trump,    0.535 % biden, 2020-11-07T02:07:19ZOkay: 
maine   783776 votes,    0.434 % trump,    0.535 % biden, 2020-11-07T02:07:34ZOkay: 
maryland 2484719 votes,    0.346 % trump,    0.635 % biden, 2020-11-08T17:23:59Z EXCLUDED, sampleTime > highCutoff
maryland 2486679 votes,    0.346 % trump,    0.636 % biden, 2020-11-09T00:50:39Z EXCLUDED, sampleTime > highCutoff
maryland 2497959 votes,    0.345 % trump,    0.637 % biden, 2020-11-09T01:38:51Z EXCLUDED, sampleTime > highCutoff
maryland 2612113 votes,     0.34 % trump,     0.64 % biden, 2020-11-10T19:18:52Z EXCLUDED, sampleTime > highCutoff
maryland 2613307 votes,    0.341 % trump,     0.64 % biden, 2020-11-10T21:18:45Z EXCLUDED, sampleTime > highCutoff
maryland 2613310 votes,    0.341 % trump,     0.64 % biden, 2020-11-10T21:35:44Z EXCLUDED, sampleTime > highCutoff
maryland 2626192 votes,    0.339 % trump,    0.642 % biden, 2020-11-10T22:54:52Z EXCLUDED, sampleTime > highCutoff
maryland 2626194 votes,    0.339 % trump,    0.642 % biden, 2020-11-10T23:09:44Z EXCLUDED, sampleTime > highCutoff
maryland 2635818 votes,    0.339 % trump,    0.642 % biden, 2020-11-10T23:20:46Z EXCLUDED, sampleTime > highCutoff
maryland 2666203 votes,    0.338 % trump,    0.643 % biden, 2020-11-11T00:47:48Z EXCLUDED, sampleTime > highCutoff
maryland 2666217 votes,    0.338 % trump,    0.643 % biden, 2020-11-11T18:37:50Z EXCLUDED, sampleTime > highCutoff
maryland 2689793 votes,    0.337 % trump,    0.644 % biden, 2020-11-11T22:55:48Z EXCLUDED, sampleTime > highCutoff
maryland 2732714 votes,    0.335 % trump,    0.646 % biden, 2020-11-12T01:33:46Z EXCLUDED, sampleTime > highCutoff
maryland 2733810 votes,    0.335 % trump,    0.646 % biden, 2020-11-12T16:37:51Z EXCLUDED, sampleTime > highCutoff
maryland 2734258 votes,    0.335 % trump,    0.646 % biden, 2020-11-12T17:25:46Z EXCLUDED, sampleTime > highCutoff
maryland    93185 votes,    0.577 % trump,    0.402 % biden, 2020-11-04T02:22:18ZOkay: 
maryland   102887 votes,    0.575 % trump,    0.404 % biden, 2020-11-04T02:31:11ZOkay: 
maryland   116159 votes,    0.594 % trump,    0.383 % biden, 2020-11-04T02:51:31ZOkay: 
maryland   123990 votes,    0.589 % trump,    0.388 % biden, 2020-11-04T03:04:53ZOkay: 
maryland   130551 votes,    0.592 % trump,    0.384 % biden, 2020-11-04T03:11:06ZOkay: 
maryland   174915 votes,     0.59 % trump,    0.386 % biden, 2020-11-04T03:15:09ZOkay: 
maryland   298321 votes,    0.449 % trump,     0.53 % biden, 2020-11-04T03:18:00ZOkay: 
maryland   299218 votes,    0.448 % trump,    0.529 % biden, 2020-11-04T03:29:15ZOkay: 
maryland   301996 votes,    0.449 % trump,    0.527 % biden, 2020-11-04T03:58:43ZOkay: 
maryland   613630 votes,    0.262 % trump,    0.718 % biden, 2020-11-04T04:14:18ZOkay: 
maryland   727108 votes,    0.291 % trump,    0.688 % biden, 2020-11-04T04:19:42ZOkay: 
maryland   886699 votes,    0.256 % trump,    0.725 % biden, 2020-11-04T04:27:34ZOkay: 
maryland  1085754 votes,    0.286 % trump,    0.696 % biden, 2020-11-04T04:30:17ZOkay: 
maryland  1394315 votes,    0.264 % trump,    0.717 % biden, 2020-11-04T04:31:28ZOkay: 
maryland  1419372 votes,     0.27 % trump,    0.712 % biden, 2020-11-04T04:34:07ZOkay: 
maryland  1505560 votes,     0.29 % trump,     0.69 % biden, 2020-11-04T04:36:21ZOkay: 
maryland  1516848 votes,    0.292 % trump,    0.688 % biden, 2020-11-04T04:36:59ZOkay: 
maryland  1614585 votes,    0.315 % trump,    0.664 % biden, 2020-11-04T04:39:28ZOkay: 
maryland  1652912 votes,     0.32 % trump,     0.66 % biden, 2020-11-04T04:42:00ZOkay: 
maryland  1666645 votes,    0.324 % trump,    0.656 % biden, 2020-11-04T04:43:58ZOkay: 
maryland  1895108 votes,    0.329 % trump,    0.652 % biden, 2020-11-04T04:46:16ZOkay: 
maryland  2058939 votes,    0.349 % trump,    0.633 % biden, 2020-11-04T05:13:56ZOkay: 
maryland  2059679 votes,    0.349 % trump,    0.632 % biden, 2020-11-04T05:15:13ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
maryland  2059780 votes,    0.349 % trump,    0.632 % biden, 2020-11-04T05:18:12ZOkay: 
maryland  2074916 votes,    0.352 % trump,    0.629 % biden, 2020-11-04T05:21:20ZOkay: 
maryland  2078419 votes,    0.352 % trump,    0.629 % biden, 2020-11-04T05:53:14ZOkay: 
maryland        0 votes,        0 % trump,        0 % biden, 2020-11-04T09:00:43ZEXCLUDE: ZERO TOTAL VOTES: 
maryland  2107782 votes,    0.347 % trump,    0.636 % biden, 2020-11-04T11:46:51Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
maryland  2133487 votes,    0.349 % trump,    0.634 % biden, 2020-11-04T15:31:49ZOkay: 
maryland  2145505 votes,    0.351 % trump,    0.631 % biden, 2020-11-04T16:15:49ZOkay: 
maryland  2146009 votes,    0.351 % trump,    0.631 % biden, 2020-11-04T18:39:51ZOkay: 
maryland  2165706 votes,    0.351 % trump,    0.631 % biden, 2020-11-04T21:22:55ZOkay: 
massachusetts   70085 votes,    0.357 % trump,    0.619 % biden, 2020-11-04T01:56:40Z EXCLUDED, DUPLICATE TIMESTAMP
massachusetts 3443092 votes,    0.325 % trump,    0.653 % biden, 2020-11-07T20:20:09Z EXCLUDED, sampleTime > highCutoff
massachusetts 3443426 votes,    0.325 % trump,    0.653 % biden, 2020-11-07T20:58:56Z EXCLUDED, sampleTime > highCutoff
massachusetts 3449639 votes,    0.325 % trump,    0.653 % biden, 2020-11-08T16:20:54Z EXCLUDED, sampleTime > highCutoff
massachusetts 3452928 votes,    0.325 % trump,    0.653 % biden, 2020-11-08T16:25:27Z EXCLUDED, sampleTime > highCutoff
massachusetts 3453672 votes,    0.325 % trump,    0.653 % biden, 2020-11-08T17:21:53Z EXCLUDED, sampleTime > highCutoff
massachusetts 3453678 votes,    0.325 % trump,    0.653 % biden, 2020-11-08T17:22:18Z EXCLUDED, sampleTime > highCutoff
massachusetts 3453903 votes,    0.325 % trump,    0.653 % biden, 2020-11-08T17:22:31Z EXCLUDED, sampleTime > highCutoff
massachusetts 3453974 votes,    0.325 % trump,    0.653 % biden, 2020-11-08T17:52:50Z EXCLUDED, sampleTime > highCutoff
massachusetts 3454021 votes,    0.325 % trump,    0.653 % biden, 2020-11-09T14:02:30Z EXCLUDED, sampleTime > highCutoff
massachusetts 3458318 votes,    0.325 % trump,    0.653 % biden, 2020-11-09T20:20:11Z EXCLUDED, sampleTime > highCutoff
massachusetts 3458362 votes,    0.325 % trump,    0.653 % biden, 2020-11-09T22:24:11Z EXCLUDED, sampleTime > highCutoff
massachusetts 3462798 votes,    0.325 % trump,    0.653 % biden, 2020-11-10T15:39:04Z EXCLUDED, sampleTime > highCutoff
massachusetts 3462895 votes,    0.325 % trump,    0.653 % biden, 2020-11-10T15:56:46Z EXCLUDED, sampleTime > highCutoff
massachusetts 3466695 votes,    0.325 % trump,    0.652 % biden, 2020-11-10T15:57:52Z EXCLUDED, sampleTime > highCutoff
massachusetts 3466797 votes,    0.325 % trump,    0.652 % biden, 2020-11-10T15:58:20Z EXCLUDED, sampleTime > highCutoff
massachusetts 3476129 votes,    0.325 % trump,    0.653 % biden, 2020-11-10T16:06:01Z EXCLUDED, sampleTime > highCutoff
massachusetts 3476183 votes,    0.325 % trump,    0.653 % biden, 2020-11-10T16:08:18Z EXCLUDED, sampleTime > highCutoff
massachusetts 3481790 votes,    0.325 % trump,    0.652 % biden, 2020-11-10T20:25:46Z EXCLUDED, sampleTime > highCutoff
massachusetts 3481798 votes,    0.325 % trump,    0.652 % biden, 2020-11-10T20:36:07Z EXCLUDED, sampleTime > highCutoff
massachusetts 3482216 votes,    0.325 % trump,    0.652 % biden, 2020-11-11T19:27:57Z EXCLUDED, sampleTime > highCutoff
massachusetts      615 votes,    0.345 % trump,    0.615 % biden, 2020-11-04T01:14:54ZOkay: 
massachusetts     3110 votes,    0.376 % trump,    0.595 % biden, 2020-11-04T01:22:54ZOkay: 
massachusetts     3301 votes,    0.365 % trump,    0.605 % biden, 2020-11-04T01:25:26ZOkay: 
massachusetts     9194 votes,     0.28 % trump,    0.693 % biden, 2020-11-04T01:29:06ZOkay: 
massachusetts    16873 votes,    0.301 % trump,    0.674 % biden, 2020-11-04T01:32:01ZOkay: 
massachusetts    29334 votes,    0.289 % trump,    0.687 % biden, 2020-11-04T01:47:25ZOkay: 
massachusetts    31617 votes,     0.29 % trump,    0.687 % biden, 2020-11-04T01:48:09ZOkay: 
massachusetts    35864 votes,    0.309 % trump,    0.668 % biden, 2020-11-04T01:54:08ZOkay: 
massachusetts    41341 votes,    0.339 % trump,    0.638 % biden, 2020-11-04T01:54:18ZOkay: 
massachusetts    48533 votes,    0.336 % trump,    0.641 % biden, 2020-11-04T01:54:47ZOkay: 
massachusetts    62238 votes,    0.327 % trump,    0.649 % biden, 2020-11-04T01:55:37ZOkay: 
massachusetts    70085 votes,    0.357 % trump,    0.619 % biden, 2020-11-04T01:56:40ZOkay: 
massachusetts    73024 votes,     0.36 % trump,    0.616 % biden, 2020-11-04T01:56:57ZOkay: 
massachusetts    79829 votes,     0.36 % trump,    0.617 % biden, 2020-11-04T01:57:15ZOkay: 
massachusetts    82302 votes,    0.365 % trump,    0.611 % biden, 2020-11-04T01:58:00ZOkay: 
massachusetts    85186 votes,    0.359 % trump,    0.616 % biden, 2020-11-04T01:58:24ZOkay: 
massachusetts    94631 votes,    0.368 % trump,    0.608 % biden, 2020-11-04T02:02:28ZOkay: 
massachusetts   116177 votes,    0.332 % trump,    0.645 % biden, 2020-11-04T02:03:36ZOkay: 
massachusetts   119506 votes,    0.341 % trump,    0.636 % biden, 2020-11-04T02:04:25ZOkay: 
massachusetts   126343 votes,    0.334 % trump,    0.644 % biden, 2020-11-04T02:05:02ZOkay: 
massachusetts   128657 votes,    0.331 % trump,    0.646 % biden, 2020-11-04T02:10:27ZOkay: 
massachusetts   132788 votes,    0.326 % trump,    0.652 % biden, 2020-11-04T02:16:37ZOkay: 
massachusetts   142988 votes,    0.325 % trump,    0.652 % biden, 2020-11-04T02:20:46ZOkay: 
massachusetts   152466 votes,    0.322 % trump,    0.655 % biden, 2020-11-04T02:20:54ZOkay: 
massachusetts   192848 votes,    0.276 % trump,    0.701 % biden, 2020-11-04T02:21:59ZOkay: 
massachusetts   202243 votes,    0.277 % trump,      0.7 % biden, 2020-11-04T02:25:00ZOkay: 
massachusetts   202720 votes,    0.278 % trump,    0.699 % biden, 2020-11-04T02:25:24ZOkay: 
massachusetts   220094 votes,    0.276 % trump,    0.702 % biden, 2020-11-04T02:27:12ZOkay: 
massachusetts   232098 votes,    0.273 % trump,    0.705 % biden, 2020-11-04T02:28:10ZOkay: 
massachusetts   240695 votes,    0.273 % trump,    0.704 % biden, 2020-11-04T02:28:34ZOkay: 
massachusetts   243109 votes,    0.265 % trump,    0.713 % biden, 2020-11-04T02:28:45Z FAULT: TRUMP VOTES PROVABLY DECREASED: 
massachusetts   250322 votes,    0.272 % trump,    0.705 % biden, 2020-11-04T02:30:54ZOkay: 
massachusetts   276004 votes,    0.261 % trump,    0.717 % biden, 2020-11-04T02:32:08ZOkay: 
massachusetts   286503 votes,     0.26 % trump,    0.718 % biden, 2020-11-04T02:32:28ZOkay: 
massachusetts   320522 votes,    0.277 % trump,    0.701 % biden, 2020-11-04T02:33:00ZOkay: 
massachusetts   333698 votes,    0.283 % trump,    0.695 % biden, 2020-11-04T02:33:53ZOkay: 
massachusetts   350753 votes,    0.285 % trump,    0.693 % biden, 2020-11-04T02:35:48ZOkay: 
massachusetts   357979 votes,    0.288 % trump,     0.69 % biden, 2020-11-04T02:37:42ZOkay: 
massachusetts   366384 votes,     0.29 % trump,    0.688 % biden, 2020-11-04T02:37:44ZOkay: 
massachusetts   367296 votes,     0.29 % trump,    0.687 % biden, 2020-11-04T02:38:35ZOkay: 
massachusetts   380640 votes,    0.297 % trump,    0.681 % biden, 2020-11-04T02:38:44ZOkay: 
massachusetts   384661 votes,    0.298 % trump,     0.68 % biden, 2020-11-04T02:40:23ZOkay: 
massachusetts   389275 votes,    0.299 % trump,    0.679 % biden, 2020-11-04T02:43:39ZOkay: 
massachusetts   405713 votes,    0.299 % trump,    0.678 % biden, 2020-11-04T02:44:11ZOkay: 
massachusetts   411940 votes,    0.302 % trump,    0.675 % biden, 2020-11-04T02:44:22ZOkay: 
massachusetts   423016 votes,    0.301 % trump,    0.676 % biden, 2020-11-04T02:46:12ZOkay: 
massachusetts   438350 votes,    0.302 % trump,    0.676 % biden, 2020-11-04T02:51:00ZOkay: 
massachusetts   473326 votes,    0.301 % trump,    0.677 % biden, 2020-11-04T03:05:57ZOkay: 
massachusetts   478204 votes,    0.301 % trump,    0.677 % biden, 2020-11-04T03:08:23ZOkay: 
massachusetts   534315 votes,    0.312 % trump,    0.666 % biden, 2020-11-04T03:08:38ZOkay: 
massachusetts   559337 votes,    0.316 % trump,    0.661 % biden, 2020-11-04T03:08:53ZOkay: 
massachusetts   576085 votes,    0.318 % trump,    0.659 % biden, 2020-11-04T03:09:14ZOkay: 
massachusetts   591024 votes,    0.315 % trump,    0.662 % biden, 2020-11-04T03:09:34ZOkay: 
massachusetts   617393 votes,    0.319 % trump,    0.659 % biden, 2020-11-04T03:10:11ZOkay: 
massachusetts   644600 votes,    0.317 % trump,    0.661 % biden, 2020-11-04T03:10:50ZOkay: 
massachusetts   651852 votes,    0.317 % trump,    0.661 % biden, 2020-11-04T03:10:55ZOkay: 
massachusetts   656044 votes,    0.317 % trump,    0.661 % biden, 2020-11-04T03:12:00ZOkay: 
massachusetts   656285 votes,    0.317 % trump,    0.661 % biden, 2020-11-04T03:13:24ZOkay: 
massachusetts   680352 votes,    0.316 % trump,    0.662 % biden, 2020-11-04T03:13:56ZOkay: 
massachusetts   708490 votes,    0.314 % trump,    0.663 % biden, 2020-11-04T03:17:45ZOkay: 
massachusetts   708815 votes,    0.314 % trump,    0.663 % biden, 2020-11-04T03:20:28ZOkay: 
massachusetts   714225 votes,    0.315 % trump,    0.662 % biden, 2020-11-04T03:20:36ZOkay: 
massachusetts   742263 votes,    0.307 % trump,     0.67 % biden, 2020-11-04T03:23:29ZOkay: 
massachusetts   752337 votes,    0.309 % trump,    0.668 % biden, 2020-11-04T03:23:51ZOkay: 
massachusetts   768406 votes,    0.313 % trump,    0.664 % biden, 2020-11-04T03:24:07ZOkay: 
massachusetts   783514 votes,    0.316 % trump,    0.662 % biden, 2020-11-04T03:25:14ZOkay: 
massachusetts   788183 votes,    0.317 % trump,    0.661 % biden, 2020-11-04T03:25:42ZOkay: 
massachusetts   792088 votes,    0.318 % trump,     0.66 % biden, 2020-11-04T03:25:53ZOkay: 
massachusetts   792187 votes,    0.317 % trump,     0.66 % biden, 2020-11-04T03:31:39Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
massachusetts   813769 votes,     0.32 % trump,    0.658 % biden, 2020-11-04T03:32:18ZOkay: 
massachusetts   829935 votes,    0.319 % trump,    0.658 % biden, 2020-11-04T03:33:19ZOkay: 
massachusetts   835981 votes,     0.32 % trump,    0.658 % biden, 2020-11-04T03:34:35ZOkay: 
massachusetts   861539 votes,    0.315 % trump,    0.663 % biden, 2020-11-04T03:35:35ZOkay: 
massachusetts   871819 votes,    0.314 % trump,    0.664 % biden, 2020-11-04T03:36:37ZOkay: 
massachusetts   874514 votes,    0.314 % trump,    0.664 % biden, 2020-11-04T03:37:30ZOkay: 
massachusetts   896762 votes,    0.316 % trump,    0.662 % biden, 2020-11-04T03:38:00ZOkay: 
massachusetts   907816 votes,    0.317 % trump,     0.66 % biden, 2020-11-04T03:38:45ZOkay: 
massachusetts   913355 votes,    0.318 % trump,     0.66 % biden, 2020-11-04T03:40:20ZOkay: 
massachusetts   923785 votes,    0.318 % trump,     0.66 % biden, 2020-11-04T03:41:54ZOkay: 
massachusetts   939111 votes,     0.32 % trump,    0.657 % biden, 2020-11-04T03:42:51ZOkay: 
massachusetts  1009162 votes,    0.309 % trump,    0.669 % biden, 2020-11-04T03:43:35ZOkay: 
massachusetts  1071804 votes,    0.311 % trump,    0.667 % biden, 2020-11-04T03:46:40ZOkay: 
massachusetts  1077456 votes,    0.311 % trump,    0.667 % biden, 2020-11-04T03:47:08ZOkay: 
massachusetts  1081207 votes,    0.311 % trump,    0.666 % biden, 2020-11-04T03:49:08ZOkay: 
massachusetts  1100845 votes,     0.31 % trump,    0.667 % biden, 2020-11-04T03:50:04ZOkay: 
massachusetts  1103002 votes,     0.31 % trump,    0.667 % biden, 2020-11-04T03:50:09ZOkay: 
massachusetts  1128500 votes,    0.313 % trump,    0.665 % biden, 2020-11-04T03:52:46ZOkay: 
massachusetts  1144482 votes,    0.312 % trump,    0.666 % biden, 2020-11-04T03:53:55ZOkay: 
massachusetts  1155781 votes,    0.313 % trump,    0.664 % biden, 2020-11-04T03:54:22ZOkay: 
massachusetts  1161512 votes,    0.315 % trump,    0.663 % biden, 2020-11-04T03:55:46ZOkay: 
massachusetts  1171598 votes,    0.316 % trump,    0.662 % biden, 2020-11-04T03:56:49ZOkay: 
massachusetts  1172971 votes,    0.316 % trump,    0.662 % biden, 2020-11-04T03:57:05ZOkay: 
massachusetts  1184108 votes,    0.316 % trump,    0.662 % biden, 2020-11-04T03:57:20ZOkay: 
massachusetts  1192848 votes,    0.318 % trump,     0.66 % biden, 2020-11-04T03:57:56ZOkay: 
massachusetts  1203869 votes,    0.318 % trump,     0.66 % biden, 2020-11-04T03:58:17ZOkay: 
massachusetts  1214985 votes,    0.319 % trump,    0.658 % biden, 2020-11-04T03:58:29ZOkay: 
massachusetts  1222584 votes,    0.319 % trump,    0.658 % biden, 2020-11-04T03:58:48ZOkay: 
massachusetts  1243231 votes,    0.319 % trump,    0.658 % biden, 2020-11-04T03:59:40ZOkay: 
massachusetts  1261629 votes,    0.319 % trump,    0.658 % biden, 2020-11-04T03:59:58ZOkay: 
massachusetts  1279474 votes,    0.319 % trump,    0.658 % biden, 2020-11-04T04:02:55ZOkay: 
massachusetts  1312161 votes,    0.322 % trump,    0.656 % biden, 2020-11-04T04:03:17ZOkay: 
massachusetts  1320558 votes,    0.322 % trump,    0.655 % biden, 2020-11-04T04:03:35ZOkay: 
massachusetts  1324257 votes,    0.322 % trump,    0.655 % biden, 2020-11-04T04:03:41ZOkay: 
massachusetts  1325614 votes,    0.323 % trump,    0.654 % biden, 2020-11-04T04:04:06ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
massachusetts  1326128 votes,    0.323 % trump,    0.654 % biden, 2020-11-04T04:04:58ZOkay: 
massachusetts  1334102 votes,    0.322 % trump,    0.655 % biden, 2020-11-04T04:05:05ZOkay: 
massachusetts  1353948 votes,     0.32 % trump,    0.657 % biden, 2020-11-04T04:05:26ZOkay: 
massachusetts  1371230 votes,     0.32 % trump,    0.658 % biden, 2020-11-04T04:06:06ZOkay: 
massachusetts  1394377 votes,    0.321 % trump,    0.656 % biden, 2020-11-04T04:06:47ZOkay: 
massachusetts  1412155 votes,    0.321 % trump,    0.656 % biden, 2020-11-04T04:07:56ZOkay: 
massachusetts  1412867 votes,    0.321 % trump,    0.656 % biden, 2020-11-04T04:08:09ZOkay: 
massachusetts  1419657 votes,    0.321 % trump,    0.656 % biden, 2020-11-04T04:08:22ZOkay: 
massachusetts  1436669 votes,    0.322 % trump,    0.655 % biden, 2020-11-04T04:10:54ZOkay: 
massachusetts  1471582 votes,    0.316 % trump,    0.661 % biden, 2020-11-04T04:11:40ZOkay: 
massachusetts  1475632 votes,    0.316 % trump,    0.661 % biden, 2020-11-04T04:12:06ZOkay: 
massachusetts  1479847 votes,    0.317 % trump,     0.66 % biden, 2020-11-04T04:12:38ZOkay: 
massachusetts  1483252 votes,    0.317 % trump,     0.66 % biden, 2020-11-04T04:15:42ZOkay: 
